SubjectID,dwi_feature_1,dwi_feature_2,dwi_feature_3,dwi_feature_4,dwi_feature_5,dwi_feature_6,dwi_feature_7,dwi_feature_8,dwi_feature_9,dwi_feature_10,dwi_feature_11,dwi_feature_12,dwi_feature_13,dwi_feature_14,dwi_feature_15,dwi_feature_16,dwi_feature_17,dwi_feature_18,dwi_feature_19,dwi_feature_20,dwi_feature_21,dwi_feature_22,dwi_feature_23,dwi_feature_24,dwi_feature_25,dwi_feature_26,dwi_feature_27,dwi_feature_28,dwi_feature_29,dwi_feature_30,dwi_feature_31,dwi_feature_32,dwi_feature_33,dwi_feature_34,dwi_feature_35,dwi_feature_36,dwi_feature_37,dwi_feature_38,dwi_feature_39,dwi_feature_40,dwi_feature_41,dwi_feature_42,dwi_feature_43,dwi_feature_44,dwi_feature_45,dwi_feature_46,dwi_feature_47,dwi_feature_48,dwi_feature_49,dwi_feature_50,dwi_feature_51,dwi_feature_52,dwi_feature_53,dwi_feature_54,dwi_feature_55,dwi_feature_56,dwi_feature_57,dwi_feature_58,dwi_feature_59,dwi_feature_60,dwi_feature_61,dwi_feature_62,dwi_feature_63,dwi_feature_64,dwi_feature_65,dwi_feature_66,dwi_feature_67,dwi_feature_68,dwi_feature_69,dwi_feature_70,dwi_feature_71,dwi_feature_72,dwi_feature_73,dwi_feature_74,dwi_feature_75,dwi_feature_76,dwi_feature_77,dwi_feature_78,dwi_feature_79,dwi_feature_80,dwi_feature_81,dwi_feature_82,dwi_feature_83,dwi_feature_84,dwi_feature_85,dwi_feature_86,dwi_feature_87,dwi_feature_88,dwi_feature_89,dwi_feature_90,dwi_feature_91,dwi_feature_92,dwi_feature_93,dwi_feature_94,dwi_feature_95,dwi_feature_96,dwi_feature_97,dwi_feature_98,dwi_feature_99,dwi_feature_100,dwi_feature_101,dwi_feature_102,dwi_feature_103,dwi_feature_104,dwi_feature_105,dwi_feature_106,dwi_feature_107,dwi_feature_108,dwi_feature_109,dwi_feature_110,dwi_feature_111,dwi_feature_112,dwi_feature_113,dwi_feature_114,dwi_feature_115,dwi_feature_116,dwi_feature_117,dwi_feature_118,dwi_feature_119,dwi_feature_120,dwi_feature_121,dwi_feature_122,dwi_feature_123,dwi_feature_124,dwi_feature_125,dwi_feature_126,dwi_feature_127,dwi_feature_128,label
130821,2.4809618,0.0,0.0,1.0994902,0.0,0.0,0.0,0.0,0.8281576,0.027553668,0.0,0.0,0.0,2.3256624,0.0,0.0,0.0,0.0,0.0,1.1403521,0.0,0.0,0.0,1.2948325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8922137,0.0,1.3091006,0.29632285,2.5007262,0.58360183,0.0,0.0028678514,0.0,0.5407004,0.0,0.0,0.0,2.3135555,0.0,0.0,2.566583,1.0543178,0.0,0.0,0.0,0.0,0.7549965,0.0,1.938366,0.0,2.3325908,0.0,2.4761128,1.321864,1.3822756,0.0,0.0,0.0,0.0,0.0,0.38753876,0.0,0.8085496,0.0,1.4101994,0.1748964,0.0,0.0,0.0,1.8992796,0.0,0.0,0.0,0.0,0.86340857,0.0,0.0,0.0,0.0,0.0,0.0,0.19440319,1.3055487,2.2260418,0.0,0.46253017,0.0,1.6856798,0.0,0.0,3.0064604,0.0,0.2420448,0.0,0.0,0.0,0.0,0.0,2.3906825,0.0,0.6608263,0.0,0.5188716,1.1599047,1.2191833,0.0,0.0,0.0,0.0,0.0,0.7544042,0.0,0.0,0.0,0.0,2.3336577,0.0,0.0,0.30498105,0.0,0.0,0
130922,0.0,0.0,1.4060801,1.8241222,0.0,0.0,0.0,0.0,0.96051866,0.05904268,0.0,0.59166795,0.0,0.0,0.0,1.7683265,0.0,0.5727101,0.0,0.78949326,0.0,0.21073286,0.0,0.0,0.0,0.0,0.35026652,0.3994653,0.0,0.0,1.0150791,1.2184561,0.0,2.551881,0.5538889,0.9870685,0.9148425,0.0,0.88774663,0.28722548,0.3349411,0.0,0.0,1.8286554,2.8593106,0.0,0.0,0.0,0.0,0.7025433,0.0,0.0,0.0,1.1910444,0.0,0.5800881,0.0,1.9899957,1.6455753,0.0,0.3513927,0.0,0.0,0.0,0.0,0.0,0.39901984,0.3943768,0.0,0.48101392,0.0,0.31675634,0.7040429,0.0,0.52179384,0.8420936,2.1377113,0.0,0.0,0.0,0.0,0.9085393,0.0,0.0,0.0,0.8315096,0.0,1.0154163,0.0,2.1474872,0.0,0.24476479,0.0,0.0,0.0,0.0,0.08003839,1.9357294,0.5756979,0.0,0.0,0.0,0.0,0.0,0.8805582,0.43728432,0.4677487,0.0,0.0,0.06278227,0.0,1.3489797,0.6351302,0.0,1.2521299,0.3831309,0.0,1.8863349,1.2144121,0.0,0.09429937,1.2153587,1.7002218,0.0,0.0,0.0,0.0,0.2251207,0
131217,1.4243513,0.16625987,0.0,2.2194688,0.0,0.0,0.0,0.74150765,2.2610102,0.032706786,0.0,0.0,0.0,2.4966261,0.0,0.0,0.0,0.0,0.25620213,0.10244678,0.0,0.0,0.0,0.0,0.3963876,0.0,0.0,1.3750951,0.0,0.0,0.0,0.0,0.0,2.1697638,0.0,2.4197142,0.13409746,0.0,1.817884,0.0,1.3300246,2.550648,0.0,0.0,0.10710596,0.0,0.19601634,3.6622078,0.0,0.0,0.0,1.0961858,0.0,0.0,0.0,1.1003864,0.0,2.8314621,1.0702155,1.2840836,0.9597498,0.0,0.0,0.0,0.0,0.0,0.59923613,1.3967077,0.0,0.84510046,0.0,0.6708633,0.0,0.0,0.0,3.6081102,3.246946,0.0,1.0075841,1.1608293,0.34598652,1.2877558,0.17144984,0.0,0.65256333,0.0,0.0,0.45013636,1.3809924,2.0564997,0.47693127,0.0,1.4513888,1.0707784,0.0,0.7482202,2.0652382,0.48786968,0.0,1.4538543,0.0,0.0,1.2262682,0.0,0.6228832,0.40078557,0.9273431,0.0,0.0,1.9159373,1.0830102,0.6364844,0.8563818,0.0,0.0,2.2106707,0.0,1.6003716,0.0,0.0,0.8635775,3.4297087,0.0,0.0,1.000858,0.0,0.0,0.8321196,0
131419,1.2052726,1.1464533,0.0,0.85448545,0.0,0.11093523,0.0,0.0,0.1314849,0.0,0.0,0.0,0.0,1.0832595,0.0,0.0,0.0,0.0,0.0,0.63492435,0.0,0.86280113,0.0,0.0,0.0,0.0,0.0,0.50569594,0.0,0.0,0.0,0.0,0.0,4.0795,0.0,2.6892056,0.27720922,0.0,0.0,0.0,0.03894096,0.0,0.0,0.0,0.66782856,0.0,0.0,0.119531244,0.0,0.0,0.8426738,0.03689939,0.0,0.0,0.0,1.9071667,0.0,0.73287696,1.9047315,2.260097,2.5765321,1.0015596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28612694,0.0,1.1350306,1.943239,0.45427278,0.27442968,0.96921337,2.090673,0.0,0.0,0.8908534,1.9108367,1.0033917,0.0,0.0,0.46882275,0.0,0.0,0.0,0.0,2.8667648,1.2239208,2.0697188,0.0,2.5851848,1.8592364,0.0,2.7643201,0.0,0.0,0.0,0.03047491,0.0,0.0,0.0,1.832809,0.68810105,0.0,0.0,0.0,0.6987202,0.0,2.929599,2.2352576,0.0,0.51322705,1.3014492,0.0,0.48384145,0.0,0.22156174,0.0,2.032718,1.4527956,0.0,0.0,0.0,0.645568,0.0,0
131722,0.0,0.0,4.722952,3.5699196,0.0,0.0,0.0,0.0,9.260281,5.678755,0.0,6.2261324,0.0,0.0,0.0,7.058552,0.0,10.985194,2.9071152,0.0,0.0,0.0,0.0,0.0,11.50739,0.0,0.6254493,0.0,0.0,5.4307766,3.8666434,0.0,6.7897024,5.248289,5.9616556,6.569134,3.769179,0.0,0.0,2.6119087,0.0,0.0,0.0,0.004628685,0.0,0.0,1.5356975,3.3228667,0.0,0.0,0.0,1.6749172,0.0,0.0,0.0,7.0767107,0.0,9.27864,0.0,1.2925792,0.0,0.0,0.0,0.0,0.0,0.0,1.8664993,1.9086504,13.084924,12.943434,0.0,0.0,4.363544,0.0,2.4383166,0.4923036,9.016362,0.0,0.0,0.0,0.0,2.517648,7.0631266,0.0,0.0,0.0,3.2882204,0.0,0.0,0.0,0.0,8.499645,3.6025121,0.0,0.95109063,0.0,3.4130456,0.2779397,0.0,0.0,0.0,0.0,4.2086697,5.528019,1.2027521,0.0,0.0,7.9472737,8.860539,6.087449,11.348061,5.762843,0.0,2.5062716,4.2187605,0.0,1.6576492,3.761861,0.85186905,4.9757223,0.0,0.0,0.0,0.0,0.0,0.90824467,0.0,0.0,0
132017,0.0,0.0,0.96715146,0.37359723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2409068,0.0,0.0,0.0,0.0,0.13319239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2132777,1.9315721,0.0,0.9872301,3.5654833,1.0615646,0.9022328,0.0,0.0,0.5897587,0.0,0.0,0.0,0.0,1.9805884,0.0,0.45150587,0.47675562,0.0,0.0,0.0,1.9937518,0.0,0.0,0.0,0.3949764,0.0,1.2389166,0.5962075,0.0,0.6688035,1.931585,0.0,0.0,0.0,0.0,1.4620147,0.0,0.8132026,0.35544494,0.0,0.4401459,1.4746546,0.0,0.025408402,2.823752,2.2252004,0.0,0.0,0.0,0.13341695,0.21763939,0.0,0.0,0.0,1.5009241,0.0,0.0,0.9530832,2.0788195,0.956752,1.7598647,0.0,0.4546751,0.0,0.71391296,1.8250015,2.1270442,0.0,1.9198971,0.0,0.0,0.0,0.0,1.3551406,0.6312494,0.0,0.0,0.48922062,0.0,0.0,0.970193,1.5280869,0.0,0.0,1.0214853,0.0,0.94133645,0.6620514,0.035998415,0.0,0.7013756,0.742514,0.0,0.0,1.226391,0.0,0.7316015,0
132118,2.582997,0.0,0.0,0.4888722,0.93548286,0.0,0.0,1.2237266,2.6095173,1.437042,0.0,0.48814884,0.7989325,0.0,0.0,1.8216577,0.0,0.053739414,0.123861395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578639,0.0,0.0,0.0,1.5515501,0.0,1.6822087,0.0,0.3267776,0.0,0.0,0.0,0.0,0.113029346,0.0,0.0,0.0,1.697482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1301146,0.0,3.2841477,1.7158055,2.677248,2.1279526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24197094,2.0742884,0.0,1.2261064,0.0,0.0,2.3814793,0.0,2.5058448,0.0,0.0,0.0,1.0550197,0.0,0.0,0.0,0.0,0.0,0.0,1.4120216,1.5743874,1.2262796,0.8473174,0.0,0.0,3.26685,1.095425,0.0,0.0,1.2137665,0.0,2.0554621,0.0,0.40877932,1.5970335,1.7828943,0.0,0.6000886,0.49961287,0.6034292,0.0,0.5358013,0.24587455,0.14443032,1.210594,1.317247,0.0,2.632279,0.0,3.012943,1.3476896,0.0,0.0,0.8848437,0.0,0.0,0.0,0.0,0.0,0.0,0
133019,1.7769301,0.4315481,0.0,0.8647402,0.0,0.0,0.0,0.209509,0.0,0.19503354,0.0,0.909613,0.60296875,1.110895,0.05202659,0.0,0.0,1.7578256,0.3578249,2.135148,0.0,0.033869658,1.1314552,0.20418042,0.0,0.0,0.0,0.5719844,0.0,0.0,0.0,0.0,0.0,2.328853,1.8064696,2.2393463,0.0,0.0,1.9395732,0.0,0.72331583,0.0,0.0,0.0,0.31143966,0.0,0.0,0.66005385,0.0,0.0,0.0,0.0,0.0,1.8579994,0.0,0.70457983,0.0,0.23245631,1.1703727,0.5047655,0.0,1.2057426,0.0,0.0,0.65025884,0.051510166,0.8042683,0.8965356,0.0,0.9022093,0.0,0.0,0.21452834,0.0,0.43232888,0.0,3.6280153,0.0,0.42858368,1.5492839,1.0569962,1.5390371,0.0,0.0,0.0,0.8822861,0.0,0.0,1.9410483,2.5817482,1.8756996,1.7976164,0.0,0.25307378,0.0,1.0526434,1.2158893,0.61946887,0.0,0.43941838,0.030115211,0.0,0.0,0.95507634,0.0,0.0,0.0,0.2374903,0.0,0.76150227,2.2266893,0.3450756,2.4694595,0.0,2.9338667,0.8373125,0.0,1.9554758,0.0,0.0,0.034554712,2.5083032,0.0,0.0,0.0,0.0,0.39735246,0.0,0
134021,0.0,0.0,0.0,1.1063459,0.0,0.0,0.0,0.0,0.8148628,0.0,0.0,1.0705025,0.5349911,2.1925297,0.0,0.0,0.0,0.0,0.0,0.3389619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16239001,0.0,0.0,0.0,2.0412738,0.0,0.0,0.0,1.2394924,0.0,0.0,1.3999662,0.0,0.5261457,1.0242141,0.0,0.0,3.959464,0.0,0.0,0.0,0.0,0.0,0.0,0.5863963,0.0,0.7446365,0.0,2.914838,0.0,0.7184379,0.6214206,0.0,1.8939358,3.0103471,0.0,0.0,0.0,0.0,0.9431002,1.0198501,0.0,0.0,0.0,3.0959785,0.0,0.0,2.6129115,0.038999088,1.2128417,0.0,0.0,0.0,0.0,1.3041415,0.0,0.0,0.0,0.0,0.0,0.2085015,2.1336138,4.180065,0.87717074,0.0,0.0,0.0,0.9629257,0.0,0.0,1.4349707,0.0,2.764346,0.0,0.0,0.0,0.0,0.9801881,0.0,0.0,0.42878285,0.0,0.8754979,0.0,0.0,2.859993,0.0,2.2026567,0.12890543,0.0,1.7362354,0.15618187,0.0,0.0,0.771172,0.0,0.0,0.0,0.0,0.21058439,0.5244615,0
134223,0.8147509,0.8209422,0.0,0.60990155,0.0,0.0,0.0,0.0,1.3568329,0.0,0.0,0.62047905,1.2013953,0.26766688,0.0,0.0,0.0,0.0,0.0,0.16533916,0.0,0.0,1.0761672,0.80588806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6633976,0.0,1.27686,0.0,1.2088687,0.0,0.0,1.2113007,0.0,0.102170005,1.0660529,0.36949775,0.0,0.23316278,0.0,0.0,0.40089133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9356261,0.0,1.2728457,1.9139566,0.6620617,1.3170348,0.0,0.0,0.0,0.0,0.0,0.27682468,1.4617417,0.0412362,0.0,0.0,0.0,0.0,0.05286963,2.1187298,1.2687602,0.8617512,0.0,0.7938385,0.67968804,0.0,1.141222,0.0,0.0,0.76494783,1.2527727,0.0,0.0,0.75153166,2.3505452,1.8253841,1.4158642,0.09564166,0.0,1.0743799,0.0,0.0,1.1339102,0.0,2.720925,0.0,0.0,0.2822389,0.0,0.45079693,0.29272872,0.86230487,0.0,0.0,0.0,0.0,0.0,2.1018605,0.0,1.0868996,1.3764956,0.31451225,0.0,0.5993842,0.0,0.0,0.0,0.0,0.0,0.3040892,0.803715,0.16377687,0.0,0
134425,1.6072246,1.1661865,0.0,2.0496042,0.0,0.0,0.0,0.0,2.162451,0.0,0.0,0.0,0.7396587,0.0,0.0,0.0,0.0,0.7259109,0.0,1.5810674,0.0,0.53288007,0.0,0.47253588,0.0,0.0,0.0,0.3520133,0.0,0.0,0.0,0.47993395,0.6437499,2.2962322,0.0,2.0680668,1.1578239,0.0,1.517033,0.0,0.76126474,0.0,0.45951474,0.17296976,1.1354495,0.0,0.0,0.5529491,0.0,0.0,0.0,0.8565147,0.0,0.97987926,0.0,2.6833603,0.0,0.0,0.0,0.0,2.997569,2.714409,0.0,0.0,0.13483621,0.0,2.0381725,1.4294939,0.14699729,0.740198,0.0,2.2624774,0.0,0.0,0.9864553,1.487688,2.2901857,0.0,0.0,1.147957,0.82266676,0.0,0.06519823,0.0,0.0,0.37058032,0.0,0.0,0.82359135,4.1652403,0.0,0.5253856,0.0,1.9098591,2.658549,1.5111464,0.7706047,2.6110814,0.0,1.9471546,0.0,0.0,0.40538436,0.6991942,1.672574,1.0853674,0.0,0.2518262,0.0,1.2730992,1.1776072,2.8381457,0.356843,0.93536687,0.7778942,1.7172816,0.0,4.483854,1.3376931,0.0,0.8457371,2.3958,0.0,0.0,0.0,0.48337305,0.25598437,0.0765452,0
134829,2.6185982,0.0,0.0,0.49872395,0.0,0.0,0.0,0.0,0.0,0.6113282,0.0,0.1688051,0.0,2.5798433,0.10835187,0.03454639,0.0,0.0,0.0,0.0,0.0,2.2316763,0.42991886,0.0,0.0,0.0,0.0,3.5886097,0.0,0.0,0.0,0.69209325,0.0,0.35230216,0.0,1.8802549,0.5368161,0.0,1.714032,0.0,1.0684386,1.3734385,0.0,0.0,0.0,0.0,0.0,0.38769424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2566498,0.9429692,0.0,2.6590939,0.0,1.5263511,0.0,0.0,0.0,0.0,0.0,0.6092038,0.0,0.0,0.0,0.0,0.932886,1.1241229,0.0,0.0,1.5088916,2.5418715,0.0,0.36893117,0.0,2.2134967,0.86683005,0.15113537,0.0,0.0,0.0,0.0,0.0,2.8967624,2.823201,1.8997574,0.0,0.0,0.0,0.0,0.0,0.0,0.40270585,0.0,0.0,0.11407165,0.36266983,2.8585782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5765655,1.958337,0.0,0.59230244,0.0,0.9919023,0.0,0.0,0.0,0.9611079,1.2379179,0.0,1.5355902,0.0,2.465484,0.6831462,0
135225,1.4545135,1.8961085,0.0,1.1840491,0.0,0.62970847,0.0,1.05028,2.0138009,1.3531362,0.0,0.0,0.0,2.2354994,0.0,0.20595221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31341824,0.0,0.6862434,0.0,0.0,0.0,0.0,0.48088533,2.6765428,0.89619637,0.6694841,0.0,0.0,1.4904792,0.0,2.43846,0.0,0.0,1.4389122,3.4218256,0.0,0.39707482,0.0,0.26782444,0.0,0.0,0.0,0.0,1.814242,0.0,1.0894592,0.0,3.1455073,2.0965116,0.0,0.96874326,3.069593,0.0,0.0,0.0,0.0,1.735161,1.2629524,0.0,0.0,0.0,0.5791695,0.0,0.0,0.660665,0.0,3.3894336,0.0,2.3666127,0.0,0.0,2.009835,0.51816386,0.0,0.0,0.36891523,0.0,0.0,2.5119698,0.0,0.0,0.0,0.0,1.1643068,0.21196544,0.15523969,0.1690907,1.2317266,0.0,2.033716,0.0,0.0,3.2175097,0.0,0.12541547,0.0,0.0,0.76572657,0.0,1.1186712,0.0,2.4326267,1.5748334,0.0,2.1990807,1.636472,0.0,1.6812611,0.0,0.0,0.0,1.8843539,1.9459236,0.23105623,0.0,0.0,0.0,0.0,0
135528,0.4125094,0.535574,0.0,2.7411408,0.0,0.0,0.0,0.0,0.2077076,0.630513,0.0,0.0,0.17236307,0.07196024,0.0,0.98487437,0.0,1.6853611,0.0,0.25335497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13499539,0.0,0.0,0.0,1.1578666,0.0,1.3941725,1.761246,3.3116932,0.3092328,0.0,0.0,0.0,1.6756755,0.48988655,0.0,0.0,0.22686192,0.0,0.68243986,0.24807467,0.0,0.0,0.0,0.0,0.0,1.2079022,0.0,2.5954578,0.0,2.228276,1.7898624,0.0,0.008382202,0.28684077,0.0,0.0,0.59632736,0.25984305,0.01832221,0.25600877,0.22368345,1.2054679,0.0,1.1240005,0.0,0.0,2.5384257,0.0,2.8758872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057023,0.0,0.43494016,1.4207879,0.0,0.0,0.08806704,0.0,0.84753746,0.9397877,0.0,0.0,2.629347,0.0,2.2450747,0.0,2.173168,0.0811295,0.74173295,0.0,2.0031855,0.08989393,0.34380382,1.648345,0.0,0.9405296,0.67728025,1.4713781,0.9977403,0.0,1.2291166,0.0,1.8169962,0.81087375,0.55919427,0.0,2.2954016,0.0,0.0,0.17783889,0.0,0.0,0.0,0
135932,2.6405222,0.0,0.02567949,0.0,0.0,0.0,0.0,0.39026642,2.147976,0.3457546,0.0,1.3176718,0.9231903,0.081178166,0.0,0.79946333,0.0,0.0,0.22336805,0.42385915,0.0,1.4537393,0.86292934,1.3182949,0.0,0.28569,0.0,0.29133376,0.8588009,0.0,0.0,0.0,0.0,1.4799764,0.0,0.0,0.0,0.0,0.22913712,0.0,0.0,1.9632353,0.0,0.1732312,0.0,0.60113084,0.0,2.0737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95515877,0.0,2.57683,1.9521499,1.6217442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8015249,0.0,0.0,1.1904156,1.2584338,0.0,0.0,1.4249015,3.6483672,0.0,0.20679045,0.0,0.0,1.6466063,0.30101585,0.0,0.4609231,1.7136823,0.07473392,0.7927351,0.0,0.58042717,0.0,2.0675418,1.0835763,0.0,2.1616697,0.69038755,0.0,1.0888698,0.36042485,1.7381246,0.29493684,0.0,0.0,0.94483376,2.5682,0.0,0.34572548,0.0,0.0,0.0,0.0,1.248747,2.7060473,0.0,0.0,2.317954,0.0,0.0,0.0,0.03744207,0.0,0.0,0.0,0.0,0.5207675,0.0,0.0,0.0,0
137128,0.16699071,0.0,0.0,3.244302,0.0,0.0,0.0,0.0,2.9100804,0.0,0.0,0.0,0.0,0.6335416,0.0,0.0,0.0,0.0,0.0,0.4806183,0.0,0.0,0.62530303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5109172,0.0,1.2238927,0.0,4.529447,0.0,0.0,0.7592986,0.0,3.8874855,0.0,0.0,1.2596089,3.4853182,0.0,0.0,1.0419843,0.35771146,0.0,0.22149286,0.0,0.0,1.4672854,0.0,5.0510373,0.0,3.496702,1.3196726,2.1471364,2.7869112,2.0717998,0.0,0.0,0.0,0.0,0.0,0.3725594,0.7978354,2.5917196,0.0,1.2489206,0.0,0.0,0.0,0.0,2.3043048,0.0,0.0,0.0,2.3816001,2.515417,0.0,0.0,0.0,0.0,0.0,0.0,3.5549781,4.0973454,0.0,1.7712835,1.7738029,0.0,0.7838406,0.0,0.0,5.7812552,0.0,2.3935003,0.0,0.0,3.6599567,0.0,0.6901763,1.0340322,0.0,0.0,0.0,0.0,0.0,0.42860246,1.2108166,0.0,1.0085211,3.069716,0.0,0.84229916,0.0,0.0,0.0,1.0475397,0.0,0.0,0.0,0.5966121,0.0,3.070168,0
137633,1.6124411,1.2271461,0.0,0.6917993,0.0,0.0,0.0,0.0,1.5096604,1.1918402,0.5644984,1.8028667,0.0,0.68673474,0.0,0.0,0.0,0.8659976,0.01242985,0.6526949,0.0,0.035880905,0.0,0.4599843,0.0,0.0,0.0,0.07788655,0.0,0.0,0.0,1.5403686,1.2034533,2.206813,1.384824,0.6875797,0.7137391,0.0,0.91177297,0.59936094,0.11807014,0.39682776,0.0,1.3296813,1.4494071,0.0,0.8757818,1.1798855,0.074746475,0.0,0.0,0.0,0.0,0.83488506,0.0,1.2195307,0.8786824,2.5802677,2.0070963,1.4027284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4322615,0.0,0.0,0.0,0.21485023,0.0,0.0,1.8977959,1.3855798,2.3406093,0.007750069,0.0,0.0,0.0,0.6125806,0.9845815,0.0,0.0,1.3668118,0.0,0.0,0.0,4.1715083,0.24863058,1.405618,0.0,1.8430594,0.66151637,0.0,0.4073031,1.762309,0.0,0.0,0.0,0.0,1.0672314,0.0,0.2769391,0.8375505,0.0,0.0,0.0,0.8093741,0.0,0.0,1.9017991,0.0,0.18047033,2.2600336,0.0,0.43338415,0.0,0.0,0.0,2.0411868,1.690298,0.018291777,0.0,0.55625904,1.6592686,2.1469665,0
138231,0.0,0.9517334,0.0,3.0346441,0.0,0.0,0.0,0.49536774,0.0,0.95885384,0.0,2.46938,1.049221,2.5671778,0.07973857,0.0,0.0,0.0,0.36157545,0.6262191,0.0,0.0,0.0,0.0,0.0,0.0,0.30099946,0.11211309,0.0,0.0,0.0,0.19605176,0.16629001,2.8127854,0.0,0.56374,0.0,0.0,0.861095,1.6576457,1.2396472,0.89550877,0.3219743,0.0,1.5539963,0.0,0.0,1.2316192,0.044123795,0.0,0.0,0.0,0.0,0.57895803,0.0,0.89744127,0.0,1.8956282,2.622454,1.1227138,0.9539664,0.41943315,0.0,0.0,0.0,0.0,1.1517075,0.7222269,0.0,0.5519099,0.0,0.48345363,0.789475,0.0,0.51390046,0.8007251,2.5996656,0.0,0.19558486,0.2757721,0.47918954,0.9527509,0.0,0.0,0.0,0.0,0.0,0.0,0.536705,2.836693,0.47226292,0.3695583,0.0,1.0638586,0.7671072,0.0,0.2502857,0.7535625,0.0,0.22528483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12664372,0.0,0.8884987,0.0,0.10238043,0.0,0.0,0.0,2.187024,0.0,3.320455,1.3827254,0.0,0.0,0.0,0.6014934,0.0,1.1213789,0.68832076,0.17909838,0.17030856,0
139233,0.9764823,0.0776017,0.0,1.1237607,0.0,0.030951433,0.0,0.0,0.029554527,0.62823105,0.0,0.0,0.0,1.4700563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2351944,0.0,0.7271342,0.0,0.0,0.18443383,0.0,0.0,0.0,0.97614676,0.0,0.0,1.7614691,0.0,2.835413,0.10893365,0.0,2.0512516,0.0,0.7043173,0.103002466,0.0,0.0,2.3928645,0.0,0.1432871,0.84686196,0.12689823,0.0,0.24233508,0.0,0.0,0.5519903,0.0,1.6249386,0.0,0.0,1.0674944,0.75297177,0.8664645,0.8978924,0.020285029,0.0,0.0,0.0,1.6911471,0.313594,0.0,0.25632355,0.0,1.6171232,1.9029179,0.0,0.0,1.7786163,3.1959279,0.0,0.48895752,0.36416447,0.7025434,0.0,0.39748713,0.0,0.8910277,0.038498577,0.0,0.12408138,0.0,2.57442,1.6341065,0.5865216,0.073022775,1.7771498,0.0,0.0,1.4156673,1.7153996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099293485,0.07402053,0.0,0.0,0.0,0.0,0.0,0.66427886,1.0645591,0.5382437,1.3202289,0.0,1.5881187,0.19244942,0.0,0.0,1.6294346,0.0,0.0,0.0,0.0,0.0,0.0899642,0
139637,2.1439054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3859377,2.3962338,0.0,0.23533405,0.0,1.784861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1243746,0.0,0.0,0.0,0.10452151,0.0,0.0,0.0,1.2862321,0.062131677,1.9826702,0.0,1.276261,0.0,0.0,0.9203165,0.2783762,2.8246977,0.19853686,0.0,0.0,1.776431,0.0,0.0,2.0195827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333949,0.0,1.9555111,0.0,1.6236101,0.0,0.0,0.0,0.0,0.0,0.0,0.37713602,2.16711,0.8410941,0.0,0.0,0.0,0.0,0.0,1.0882124,0.0,3.3778505,0.0,0.0,0.0,1.8273357,0.50562155,0.0,0.0,0.0,0.68185896,0.0,0.0,4.61601,2.5731907,0.0,1.0473425,0.0,1.667005,0.5329897,0.0,0.0,1.3746182,0.0,0.14196242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8312667,0.0,1.3910393,0.0,1.4564497,1.1608312,0.15156026,0.14180018,0.6555622,0.0,0.0,0.0,0.0,0.45646372,0.47391662,0
